FILE,MD5SUM,TIMESTAMP
/home/wyatt/Desktop/csec620-project/PECompact/1c580fa4c9b4cbd4b2ab425a4694a2ec895badfa4c9fc771eedca4632eefb549,cfb2afa1c5c5bd4beeaf6b063f2e296c,2021-12-10 20:19:57
DECIMAL,HEXADECIMAL,ENTROPY
2849792,2849792,0.531927
2852864,2852864,0.515513
2855936,2855936,0.527944
2859008,2859008,0.573906
2862080,2862080,0.640519
2865152,2865152,0.615878
2868224,2868224,0.573787
2871296,2871296,0.591469
2874368,2874368,0.555359
2877440,2877440,0.518795
2880512,2880512,0.535746
2883584,2883584,0.571282
2886656,2886656,0.592267
2889728,2889728,0.608243
2892800,2892800,0.598840
2895872,2895872,0.596683
2898944,2898944,0.584483
2902016,2902016,0.577090
2905088,2905088,0.575942
2908160,2908160,0.632045
2911232,2911232,0.597327
2914304,2914304,0.584699
2917376,2917376,0.572378
2920448,2920448,0.583667
2923520,2923520,0.577453
2926592,2926592,0.551746
2929664,2929664,0.555329
2932736,2932736,0.603689
2935808,2935808,0.597662
2938880,2938880,0.570040
2941952,2941952,0.588193
2945024,2945024,0.602014
2948096,2948096,0.585101
2951168,2951168,0.550939
2954240,2954240,0.583795
2957312,2957312,0.582067
2960384,2960384,0.583343
2963456,2963456,0.632052
2966528,2966528,0.614923
2969600,2969600,0.580997
2972672,2972672,0.582292
2975744,2975744,0.547231
2978816,2978816,0.649482
2981888,2981888,0.636675
2984960,2984960,0.580418
2988032,2988032,0.572927
2991104,2991104,0.599900
2994176,2994176,0.607805
2997248,2997248,0.606088
3000320,3000320,0.564730
3003392,3003392,0.581092
3006464,3006464,0.594438
3009536,3009536,0.611434
3012608,3012608,0.602100
3015680,3015680,0.679291
3018752,3018752,0.621084
3021824,3021824,0.572756
3024896,3024896,0.603878
3027968,3027968,0.603680
3031040,3031040,0.633432
3034112,3034112,0.648436
3037184,3037184,0.616034
3040256,3040256,0.632875
3043328,3043328,0.607114
3046400,3046400,0.588938
3049472,3049472,0.539668
3052544,3052544,0.589028
3055616,3055616,0.622483
3058688,3058688,0.583445
3061760,3061760,0.594005
3064832,3064832,0.599457
3067904,3067904,0.579827
3070976,3070976,0.597102
3074048,3074048,0.590235
3077120,3077120,0.603657
3080192,3080192,0.598963
3083264,3083264,0.596456
3086336,3086336,0.555882
3089408,3089408,0.642817
3092480,3092480,0.577988
3095552,3095552,0.579232
3098624,3098624,0.634071
3101696,3101696,0.692893
3104768,3104768,0.668254
3107840,3107840,0.671052
3110912,3110912,0.570891
3113984,3113984,0.991803
3117056,3117056,0.992701
3120128,3120128,0.991432
3123200,3123200,0.992750
3126272,3126272,0.992446
3129344,3129344,0.992856
3132416,3132416,0.992204
3135488,3135488,0.849834
3138560,3138560,0.970417
3141632,3141632,0.974990
3144704,3144704,0.645406
3145728,3145728,0.671735
3148800,3148800,0.990643
3151872,3151872,0.882354
3154944,3154944,0.969471
3158016,3158016,0.850544
3161088,3161088,0.952291
3164160,3164160,0.987291
3167232,3167232,0.989463
3170304,3170304,0.988985
3173376,3173376,0.953912
3176448,3176448,0.876402
3179520,3179520,0.853225
3182592,3182592,0.706535
3185664,3185664,0.156190
3188736,3188736,0.517357
3191808,3191808,0.060472
3194880,3194880,0.537549
3197952,3197952,0.600938
3201024,3201024,0.573246
3204096,3204096,0.578031
3207168,3207168,0.571432
3210240,3210240,0.595038
3213312,3213312,0.591998
3216384,3216384,0.581801
3219456,3219456,0.597607
3222528,3222528,0.561092
3225600,3225600,0.592659
3228672,3228672,0.568113
3231744,3231744,0.591617
3234816,3234816,0.590078
3237888,3237888,0.564296
3240960,3240960,0.588959
3244032,3244032,0.576935
3247104,3247104,0.585802
3250176,3250176,0.562293
3253248,3253248,0.592377
3256320,3256320,0.584725
3259392,3259392,0.795671
3262464,3262464,0.791100
3265536,3265536,0.793937
3268608,3268608,0.795344
